Cast,Genre(s)
 Vikram Gokhale,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Archana Puran Singh,"['Music Videos and Concerts', 'Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Sharat Saxena,"['Comedy', 'Romance', 'Drama', 'Suspense', 'Action', 'International']"
 Goga Kapoor,"['Action', 'Drama']"
 Avtar Gill,"['Action', 'Drama', 'International', 'Romance']"
 Shammi,"['Drama', 'Action']"
 Deepak Shirke,"['Comedy', 'Action', 'Drama']"
 Asha Sachdev,"['Drama', 'International', 'Action']"
 Master Manjuna,"['Action', 'Drama']"
 Monty Sharma,"['Action', 'Drama']"
 Bob Christo,"['Action', 'Drama']"
Michael Dorn,"['Special Interest', 'Science Fiction', 'Drama', 'Action']"
 Kayla Ewell,"['Science Fiction', 'Action']"
 Eve Mauro,"['Science Fiction', 'Action']"
Uhm Jung-Hwa,"['Comedy', 'Romance']"
 Park Seo-Joon,"['Comedy', 'Romance']"
Nate Reidnauer,['Drama']
 Nikki Hrichak,['Drama']
 Nina Randazzo,['Drama']
 Rachel Mackall,['Drama']
 Charmar Jeter,['Drama']
 Marisa Marra,['Drama']
 Riley Carbone,['Drama']
 Jessica Cherniak,['Drama']
Paz Vega,"['Comedy', 'TV Shows', 'Adventure', 'Romance', 'Drama', 'Suspense', 'Action']"
 Sergi López,['Drama']
 Elvira Mínguez,['Drama']
 Alberto Jimenez,['Drama']
 María José Alfonso,['Drama']
Joshua Koopman,"['Comedy', 'Drama', 'Romance']"
 Meredith Johnston,"['Comedy', 'Drama', 'Romance']"
 Cory Hardin,"['Comedy', 'Drama', 'Romance']"
Arianne Zucker,['Suspense']
 Brandon Eaton,['Suspense']
 George Stults,"['Science Fiction', 'Horror', 'Suspense']"
 Natalie Lander,['Suspense']
Stephen Dillane,"['Military and War', 'Comedy', 'Drama', 'Romance']"
 Rosamund Pike,"['Military and War', 'Action', 'Drama']"
 Nina Dobrev,"['Military and War', 'Drama']"
 Rade Šerbedžija,"['Military and War', 'Drama']"
 Ayelet Zurer,"['Military and War', 'Drama']"
 Robbie Kay,"['Military and War', 'Drama']"
 Ed Stoppard,"['Military and War', 'Historical', 'Drama', 'Documentary']"
 Rachelle Lefèvre,"['Military and War', 'Drama']"
Francis,"['Comedy', 'Arts', 'Entertainment', 'Documentary', 'Science Fiction', 'LGBTQ', 'Kids', 'Romance', 'Western', 'Special Interest', 'Unscripted', 'Drama', 'Sports', 'and Culture', 'Suspense', 'Horror', 'Action']"
 Portsmith,"['Horror', 'Drama']"
 Ed Aristone,"['Horror', 'Drama']"
 Emily McKinley Hill,"['Horror', 'Drama']"
Tyler Schnabel,"['Comedy', 'Action', 'Science Fiction']"
 Trystin Bailey,"['Comedy', 'Action', 'Science Fiction']"
 Paul Schnabel,"['Comedy', 'Action', 'Science Fiction']"
 David Lee Hess,"['Comedy', 'Action', 'Science Fiction']"
 Ashley Beth,"['Comedy', 'Action', 'Science Fiction']"
Rosy Zhao,"['Comedy', 'Drama', 'Science Fiction']"
 Ryan Ding,"['Comedy', 'Drama', 'Science Fiction']"
 Zhou Zi Xin,"['Comedy', 'Drama', 'Science Fiction']"
 Sheng Ying Hao,"['Comedy', 'Drama', 'Science Fiction']"
 Jin Yan Qing,"['Comedy', 'Drama', 'Science Fiction']"
 Zhao Xin,"['Comedy', 'Drama', 'Science Fiction']"
 Patrick Quan,"['Comedy', 'Drama', 'Science Fiction']"
 Smile Wei,"['Comedy', 'Drama', 'Science Fiction']"
Robert Stack,"['Drama', 'Suspense']"
 Jack Coleman,"['Drama', 'Suspense']"
 Philip Bosco,"['Comedy', 'Arthouse', 'Adventure', 'Drama', 'Suspense']"
 Anthony DeSando,"['Drama', 'Suspense']"
 Lisa Hartman,"['Drama', 'Suspense']"
 Charles Durning,"['Comedy', 'Romance', 'Western', 'Drama', 'Suspense']"
Gustavo Caputo,"['Comedy', 'Drama']"
 Antonio Carluccio,"['Comedy', 'Drama']"
 Claudio Giangreco,"['Comedy', 'Drama']"
 Celeste Casciaro,"['Comedy', 'Drama']"
 Davide Riso,"['Comedy', 'Drama']"
 Alessandra De Luca,"['Comedy', 'Drama']"
 Francesco Ferrante,"['Comedy', 'Drama']"
 Antonio Pennarella,"['Comedy', 'Drama']"
 Tommasina Cacciatore,"['Comedy', 'Drama']"
 Marco Antonio Romano,"['Comedy', 'Drama']"
Chris Burnett,"['Animation', 'Action', 'Kids']"
 Marieve Herington,"['Animation', 'Action', 'Kids']"
 Akai Draco,"['Animation', 'Action', 'Kids']"
 Stephanie Nadolny,"['Animation', 'Action', 'Kids']"
 Amber Larriva,"['Animation', 'Action', 'Kids']"
Teun Stokkel,"['Comedy', 'Drama', 'Kids']"
 Olivia Lonsdale,"['Comedy', 'Drama', 'Kids']"
 Marina Gatell,"['Comedy', 'Drama', 'Kids']"
 Sam Louwyck,"['Comedy', 'Drama', 'Science Fiction', 'Kids']"
Humayun Saeed,"['Comedy', 'Kids']"
 Mehwish Hayat,"['Comedy', 'Kids']"
Griffin Burns,"['Animation', 'Kids']"
 Cristina Milizia,"['Animation', 'Kids']"
 Johnny Rose,"['Animation', 'Kids']"
Simon Phillips,"['Science Fiction', 'Comedy', 'Action']"
 Eve Mauro,"['Science Fiction', 'Action']"
 Nicola Posener,"['Science Fiction', 'Action']"
 Bill Oberst Jnr,"['Science Fiction', 'Action']"
Jason Pasnikowski,"['Animation', 'Kids']"
 Ed Hennessy,"['Animation', 'Kids']"
 Bernard Friedland,"['Animation', 'Kids']"
Michael Fowlkes,"['Sports', 'Documentary']"
Mauro Pacenti,"['Action', 'Suspense']"
 Serena Debianchi,"['Action', 'Suspense']"
 Gianfranco Giglio,"['Action', 'Suspense']"
 Giovanni Pescetti,"['Action', 'Suspense']"
Jason Patric,"['Adventure', 'Romance', 'Western', 'Drama', 'Suspense', 'Action']"
 Lou Diamond Phillips,"['TV Shows', 'Adventure', 'Western', 'Horror', 'Action']"
 Christoph Sanders,"['Western', 'Action', 'Drama']"
 Scott Martin,"['Western', 'Action']"
 Danny Trejo,"['Comedy', 'Action', 'Science Fiction', 'Adventure', 'Kids', 'Western', 'Special Interest', 'Drama', 'Suspense', 'Horror', 'Documentary']"
 Michael Paré,"['Music Videos and Concerts', 'Western', 'Drama', 'Suspense', 'Horror', 'Action']"
Ryan Kwanten,"['Comedy', 'Arthouse', 'Arts', 'Entertainment', 'Fantasy', 'Western', 'Young Adult Audience', 'Drama', 'and Culture', 'Suspense', 'Horror', 'Action']"
 Alicia Silverstone,"['Comedy', 'Arthouse', 'Arts', 'Entertainment', 'Suspense', 'and Culture']"
 Randall Batinkoff,"['Comedy', 'Arthouse', 'Arts', 'Entertainment', 'Drama', 'and Culture', 'Suspense', 'Action']"
Satyadev,"['Suspense', 'Drama', 'International', 'Romance']"
 Eesha Rebba,"['Drama', 'Suspense', 'Romance']"
 Musskan Sethi,"['Drama', 'Suspense', 'Romance']"
 Srikanth,"['Drama', 'Suspense', 'Romance']"
Tara Chowdary,['Romance']
 Divya,"['Comedy', 'Arts', 'Entertainment', 'Science Fiction', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Horror', 'Action', 'International']"
Wei-Yi  Lin,['Horror']
 Duke Williams,['Horror']
Ash Olivera,['Comedy']
 Camila Aybar,['Comedy']
 Diego Barbich,['Comedy']
 Fabiola Candido,['Comedy']
Jason Park,['Comedy']
 Christopher Deon,['Comedy']
 Rachel Sanchez,['Comedy']
 Christopher Jeffreys,['Comedy']
Nicole D'Angelo,"['Comedy', 'Science Fiction', 'Drama', 'Suspense', 'Action']"
 Lisa London,"['Comedy', 'Drama', 'Science Fiction']"
 Shane Ryan,['Comedy']
 Chris Spinelli,"['Suspense', 'Comedy', 'Action', 'Drama']"
 Craijece Lewis,['Comedy']
 David Marc,['Comedy']
 Mark Erwin Galang,['Comedy']
Karisma Kapoor,"['Comedy', 'Action', 'Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture']"
 Harish,"['Romance', 'Young Adult Audience', 'Drama', 'Action', 'International']"
 Paresh Rawal,"['Comedy', 'Romance', 'Drama', 'Sports', 'Action', 'International']"
 Asrani,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action']"
 Dalip Tahil,"['Comedy', 'Romance', 'Drama', 'Horror', 'Action', 'International']"
 Rama Vij,"['Action', 'Romance']"
 Shafi Inamdar,"['Action', 'Drama', 'Romance']"
 Bharat Bhushan,"['Action', 'Romance']"
 Anjana Mumtaz,"['Action', 'Romance']"
 J.D. Chakravarthy,"['Action', 'Romance']"
 Harish Patel,"['Action', 'Romance']"
 Narsing Yadav,"['Action', 'Romance']"
 Ali,"['Animation', 'and Culture', 'International', 'Comedy', 'Faith and Spirituality', 'Special Interest', 'Suspense', 'Horror', 'Fantasy', 'Music Videos and Concerts', 'Arts', 'Entertainment', 'Adventure', 'Romance', 'Western', 'Young Adult Audience', 'Drama', 'Documentary', 'Military and War', 'Arthouse', 'LGBTQ', 'Historical', 'Science Fiction', 'Kids', 'Fitness', 'Action']"
Thavasi,"['Special Interest', 'Drama', 'Kids']"
 Murali Krishna,"['Special Interest', 'Drama', 'Kids', 'Romance']"
 Johnsi,"['Special Interest', 'Drama', 'Kids']"
 Raveena,"['Comedy', 'Science Fiction', 'Kids', 'Romance', 'Special Interest', 'Drama']"
 Kamalesh,"['Special Interest', 'Drama', 'Kids']"
Glenn Plummer,"['Science Fiction', 'Drama', 'Suspense', 'Action']"
 Acoryé White,"['Science Fiction', 'Drama']"
 Ignacyo Matynia,"['Science Fiction', 'Horror', 'Drama']"
 Makena Taylor,"['Science Fiction', 'Drama']"
Raj B. Shetty,"['Comedy', 'Drama']"
 Shailashree,"['Comedy', 'Drama']"
 Amrutha Naik,"['Comedy', 'Drama']"
 Shreya Anchan,"['Comedy', 'Drama']"
Anil Kapoor,"['Comedy', 'Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Madhuri Dixit,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Anupam Kher,"['Music Videos and Concerts', 'Comedy', 'Science Fiction', 'Kids', 'Romance', 'Special Interest', 'Drama', 'Suspense', 'Animation', 'Action', 'International']"
 Rakhee Gulzar,"['Comedy', 'Romance', 'Drama', 'Suspense', 'Action', 'International']"
 Paresh Rawal,"['Comedy', 'Romance', 'Drama', 'Sports', 'Action', 'International']"
 Pankaj Dheer,"['Comedy', 'Action', 'Drama']"
 Moon Moon Sen,"['Comedy', 'Action', 'Drama']"
 Kanwaljit Singh,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Abhinav Chaturvedi,"['Comedy', 'Action', 'Drama']"
 Shehnaz Kudia,"['Comedy', 'Action', 'Drama']"
 C.S. Dubey,"['Comedy', 'Arts', 'Entertainment', 'Drama', 'and Culture', 'Action']"
 Mangal Dhillon,"['Comedy', 'Action', 'Drama']"
 Jaya Mathur,"['Comedy', 'Action', 'Drama']"
 Master Antriksh,"['Comedy', 'Action', 'Drama']"
 Rahul Singh,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Yunus Parvez,"['Action', 'Comedy', 'Drama', 'Romance']"
 Ghanshyam Rohera,"['Comedy', 'Action', 'Science Fiction', 'Drama']"
 Vikas Anand,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
 Rana Jung Bahadur,"['Suspense', 'Comedy', 'Action', 'Drama']"
Wilson Radjou-Pujalte,"['Comedy', 'Action', 'Kids']"
 Blossom Campbell,"['Comedy', 'Action', 'Kids']"
 Joe Vaz,"['Comedy', 'Action', 'Kids']"
 Leroy Bonsu,"['Comedy', 'Action', 'Kids']"
 Peter Butler,"['Comedy', 'Action', 'Kids']"
Leighton Bryce Jennings,"['Action', 'Drama']"
 Jacobi Howard,"['Action', 'Drama']"
 Messiah Amaraham,"['Action', 'Drama']"
 Kevin Richmond,"['Action', 'Drama']"
Nishi Neha Mishra,"['Drama', 'Romance']"
 Pankaj Kamal,"['Drama', 'Romance']"
 Monu Raj,"['Drama', 'Romance']"
 Ashok Pathak,"['Drama', 'Romance']"
 Akash Kumar,"['Drama', 'Romance']"
 Munni Pankaj,"['Drama', 'Romance']"
Salman Khan,"['Music Videos and Concerts', 'Comedy', 'Romance', 'Drama', 'Suspense', 'Action', 'International']"
 Katrina Kaif,"['Comedy', 'Romance', 'Drama', 'Suspense', 'Action', 'International']"
 Girish Karnad,"['Action', 'Romance', 'Drama', 'International']"
 Ranveer Shorey,"['Action', 'International', 'Romance']"
 Roshan Seth,"['Drama', 'Romance', 'International', 'Action']"
Butch Bradley,"['Entertainment', 'Comedy', 'and Culture', 'Arts']"
Himarsha V,"['Arthouse', 'Drama']"
 Atul Kulkarni,"['Comedy', 'Arthouse', 'Drama', 'Action', 'International']"
 Praveen Sirohi,"['Arthouse', 'Drama']"
 Kiran Thapar,"['Arthouse', 'Drama']"
Billy Dee Williams,"['Science Fiction', 'Special Interest', 'Drama', 'Suspense', 'Documentary']"
 Maxwell Caulfield,"['Comedy', 'Science Fiction', 'Romance', 'Suspense', 'Horror']"
 Tracy Scoggins,"['Science Fiction', 'Action', 'Suspense']"
Richard Grieco,"['Science Fiction', 'Drama', 'Suspense', 'Horror', 'Action']"
 Nancy Allen,"['Suspense', 'Action', 'Drama']"
Tim Piggot-Smith,['Drama']
 Zoe Wanamaker,['Drama']
 Julian Rhind-Smith,['Drama']
Lezley McSpadden,['Documentary']
 Michael Brown Sr.,['Documentary']
O.T. Fagbenie,['Drama']
 Ewan Stewart,['Drama']
 Dugald Bruce-Lockhart,['Drama']
 Samara MacLaren,['Drama']
 Michael Wildman,['Drama']
Karra Elejalde,"['Horror', 'Science Fiction', 'Arthouse']"
 Candela Fernendez,"['Horror', 'Science Fiction', 'Arthouse']"
 Barbara Goenaga,"['Horror', 'Science Fiction', 'Arthouse']"
 Nacho Vigalondo,"['Arthouse', 'Science Fiction', 'Suspense', 'Horror', 'Action']"
 Juan Inciarte,"['Horror', 'Science Fiction', 'Arthouse']"
Anna Taratorkina,['Drama']
 Dmitry Burukin,['Drama']
 Natali Starinkevich,['Drama']
 Lydia Kopina,['Drama']
 Eduard Flerov,['Drama']
James Cromwell,"['Comedy', 'Arthouse', 'Faith and Spirituality', 'Science Fiction', 'Adventure', 'Kids', 'Romance', 'Special Interest', 'Western', 'Drama', 'Suspense', 'Action']"
 Corey Johnson,['Drama']
 Ben Daniels,['Drama']
 Michael Landes,"['Arthouse', 'Drama', 'Romance']"
 Henry Goodman,"['TV Shows', 'Drama']"
 Michael Brandon,['Drama']
 Peter Polycarpou,['Drama']
 William Hope,"['Military and War', 'Action', 'Drama']"
 David Annen,['Drama']
 Alex Jennings,"['Drama', 'Suspense']"
 James Bolam,['Drama']
 Richard Durden,['Drama']
Sheridan Smith,['Drama']
 Paul Nichols,['Drama']
 Michael Maloney,"['Comedy', 'Science Fiction', 'Kids', 'Romance', 'Drama', 'Fantasy']"
 Hadyn Gwynne,['Drama']
 Nate Fallows,['Drama']
 Rebekah Staton,['Drama']
 Susannah Field,['Drama']
James McGowan,"['Drama', 'Suspense']"
 Graham Abbey,"['Drama', 'Suspense']"
 Nazneen Contractor,"['Drama', 'Suspense']"
Lu Han,"['Comedy', 'Drama']"
 Guan Xiaotong,"['Comedy', 'Drama']"
Sreekanth Biroju,['Romance']
 Geethika Rathan,['Romance']
 Rafiksha,['Romance']
 TNR,"['Comedy', 'Drama', 'Suspense', 'Romance']"
 Satish Saripalli,"['Comedy', 'Drama', 'Romance']"
 Dhanalakshmi,['Romance']
 Sunitha Manohar,['Romance']
 Rajashekar Aningi,['Romance']
Sunny Besen Thrasher,"['Animation', 'Kids']"
 Stuart Stone,"['Animation', 'Comedy', 'Kids']"
 Jeff McGibbon,"['Animation', 'Kids']"
 Alyson Court,"['Animation', 'Kids']"
 Dan Hennessey,"['Animation', 'Kids']"
 Colin Fox,"['Faith and Spirituality', 'Adventure', 'Kids', 'Animation', 'Action']"
 Tracey Moore,"['Animation', 'Kids']"
 Tara Charandoff,"['Animation', 'Kids']"
Joanne Vannicola,"['Animation', 'Comedy', 'Kids']"
 Lawrence Bayne,"['Arthouse', 'Kids', 'Drama', 'Suspense', 'Animation']"
 Kathy Laskey,"['Animation', 'Kids']"
 Stephanie Mills,"['Animation', 'Kids']"
 Don Franks,"['Animation', 'Kids']"
 Sarah Gadon,"['LGBTQ', 'Kids', 'Romance', 'Drama', 'Animation']"
 Martin Villafana,"['Animation', 'Kids']"
 Rob Stefaniuk,"['Animation', 'Kids']"
 Jim Millington,"['Animation', 'Kids']"
Rajesh Khanna,"['Action', 'Arts', 'Entertainment', 'Kids', 'Romance', 'Drama', 'Suspense', 'and Culture', 'International']"
 Jeetendra,"['Entertainment', 'and Culture', 'Action', 'Arts']"
 Shatrughan Sinha,"['Entertainment', 'and Culture', 'Action', 'Arts']"
 Sridevi,"['Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Jaya Prada,"['Action', 'Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture']"
 Waheeda Rehman,"['Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action', 'International']"
 Kader Khan,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Asrani,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action']"
 Prem Chopra,"['Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action', 'International']"
 Ranjeet,"['Comedy', 'Action', 'Arts', 'Entertainment', 'and Culture']"
 Amjad Khan,"['Action', 'Arts', 'Entertainment', 'Romance', 'Drama', 'Suspense', 'and Culture']"
 Shreeram Lagoo,"['Comedy', 'Arts', 'Entertainment', 'Drama', 'and Culture', 'Action']"
 Om Shivpuri,"['Comedy', 'Arts', 'Entertainment', 'Drama', 'and Culture', 'Suspense', 'Action']"
 Shakti Kapoor,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action']"
 Deepak Parashar,"['Arts', 'Entertainment', 'Kids', 'Drama', 'and Culture', 'Action']"
 Iftekhar,"['Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action', 'International']"
 C.S. Dubey,"['Comedy', 'Arts', 'Entertainment', 'Drama', 'and Culture', 'Action']"
 Renu Joshi,"['Action', 'Arts', 'Entertainment', 'Drama', 'and Culture']"
Roger Ebert,['Documentary']
 Martin Scorsese,"['Music Videos and Concerts', 'Documentary']"
 Errol Morris,['Documentary']
 Werner Herzog,"['Comedy', 'Documentary']"
 Chaz Ebert,['Documentary']
Simon Pegg,"['Comedy', 'Science Fiction', 'Adventure', 'Drama', 'Suspense', 'Action']"
 Sullivan Stapleton,"['Comedy', 'Adventure', 'Romance', 'Drama', 'Suspense', 'Action']"
 Teresa Palmer,"['Adventure', 'Action', 'Drama', 'Suspense']"
 Alice Braga,"['Adventure', 'Action', 'Suspense']"
 Callan Mulvey,"['Adventure', 'Drama', 'Suspense', 'Action']"
 Luke Hemsworth,"['Adventure', 'Action', 'Suspense']"
Anil Kapoor,"['Comedy', 'Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Rekha,"['Comedy', 'Arthouse', 'Romance', 'Drama', 'Action', 'International']"
 Anupam Kher,"['Music Videos and Concerts', 'Comedy', 'Science Fiction', 'Kids', 'Romance', 'Special Interest', 'Drama', 'Suspense', 'Animation', 'Action', 'International']"
 Kader Khan,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Gulshan Grover,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Suspense', 'Action', 'International']"
 Raj Babbar,"['Action', 'Drama', 'International', 'Romance']"
 Richa Sharma,"['Action', 'Drama']"
 Aruna Irani,"['Comedy', 'Action', 'Arts', 'Entertainment', 'Science Fiction', 'Romance', 'Drama', 'and Culture']"
 Nilu Phule,"['Action', 'Drama']"
 Sushma Seth,"['Comedy', 'Science Fiction', 'Romance', 'Drama', 'Action', 'International']"
 Asrani,"['Comedy', 'Arts', 'Science Fiction', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action']"
 Pallavi Joshi,"['Action', 'Drama']"
 Jagdeep,"['Comedy', 'Science Fiction', 'Romance', 'Drama', 'Action']"
 Roopesh Kumar,"['Action', 'Drama']"
 Shafi Inamdar,"['Action', 'Drama', 'Romance']"
 Tej Sapru,"['Action', 'Drama', 'Romance']"
 Mohan Choti,"['Arts', 'Entertainment', 'Romance', 'Drama', 'and Culture', 'Action']"
 Ghanshyam Rohera,"['Comedy', 'Action', 'Science Fiction', 'Drama']"
 Parikshat Sahni,"['Comedy', 'Romance', 'Drama', 'Action', 'International']"
Herbie Hancock,['Arthouse']
 Christina Aguilera,"['Comedy', 'Arthouse', 'Arts', 'Talk Show and Variety', 'Entertainment', 'Science Fiction', 'Documentary', 'and Culture']"
 Sting,"['Arthouse', 'Science Fiction', 'Kids', 'Special Interest', 'Action']"
 John Mayer,['Arthouse']
 Raul Midón,['Arthouse']
Sami Khan,"['Action', 'Suspense', 'Romance']"
 Shameen Khan,"['Action', 'Suspense', 'Romance']"
 Shamoon Abbasi,"['Action', 'Suspense', 'Romance']"
 Anjum Habibi,"['Action', 'Suspense', 'Romance']"
 Aleeza Syed,"['Action', 'Suspense', 'Romance']"
Jane Horrocks,"['Drama', 'Fantasy', 'Kids', 'Romance']"
 Tom Hollander,"['Comedy', 'Drama', 'Romance']"
Frankie Muniz,"['Science Fiction', 'Horror', 'Action', 'Comedy']"
 Michael Cera,"['Comedy', 'Kids', 'Suspense', 'Animation', 'Horror']"
 Kevin Hart,['Comedy']
 Daneel Ackles,['Comedy']
 Ben Feldman,['Comedy']
Braylon Jones,"['Drama', 'Romance']"
 Malan B.,"['Drama', 'Romance']"
 Emanuel Vaneckelen,"['Drama', 'Romance']"
 Melinda Winstead,"['Drama', 'Romance']"
 James Thornton,"['Horror', 'Drama', 'Romance']"
 John Kokoszka,"['Drama', 'Romance']"
 Scott Starkweather,"['Drama', 'Romance']"
Paresh Bhanushali,['Drama']
 Brijendra Kala,"['Comedy', 'Drama', 'International']"
 Rajesh Sharma,"['Comedy', 'Drama', 'Suspense', 'Action', 'International']"
 Vikram Ghokale,['Drama']
 Shishir Sharma,['Drama']
 Krunal Pandit,['Drama']
 Krishna Bhatt,['Drama']
 Arun Bali,['Drama']
 Mukesh S. Bhatt,['Drama']
 Arun Kushwah,['Drama']
Lior Ashkenazi,"['Comedy', 'Arthouse', 'Suspense', 'Horror', 'Action']"
 Rotem Keinan,"['Horror', 'Comedy', 'Arthouse']"
Eva Allan,"['Science Fiction', 'Horror']"
 Scott Hylands,"['Science Fiction', 'Horror', 'Drama', 'Romance']"
Ranjeet (Gopal Bedi),['Comedy']
 Rahul Datta,['Comedy']
 Amita Yadav,['Comedy']
 Tusharr Shiv,['Comedy']
 Prateik Chaudhary,['Comedy']
 Sambhav Jain,['Comedy']
 Himanshi Bhatt,['Comedy']
 Sandeep Shrivastava,['Comedy']
Jayden Frost,"['Science Fiction', 'Documentary', 'Kids']"
 Jonathan Schoonveld,"['Science Fiction', 'Documentary', 'Kids']"
 Pieter Kamp,"['Science Fiction', 'Documentary', 'Kids']"
 Andrew Leung,"['Comedy', 'Science Fiction', 'Kids', 'Drama', 'Documentary']"
 Christine Osborne,"['Science Fiction', 'Documentary', 'Kids']"
 Emmy Frost,"['Science Fiction', 'Documentary', 'Kids']"
 Andrew Kissner,"['Science Fiction', 'Documentary', 'Kids']"
 Colton Grimes,"['Science Fiction', 'Documentary', 'Kids']"
 Sofia Foglia,"['Science Fiction', 'Documentary', 'Kids']"
 Danny Ortiz,"['Science Fiction', 'Documentary', 'Kids']"
 Ryan Wilhelm,"['Science Fiction', 'Documentary', 'Kids']"
 Ryan Hartsell,"['Science Fiction', 'Documentary', 'Kids']"
 Shannon Blameuser,"['Science Fiction', 'Documentary', 'Kids']"
 Matt Quinnan,"['Science Fiction', 'Documentary', 'Kids']"
