,type,title,director,cast,date_added,release_year,duration,listed_in,listed_in_count
8934,Movie,Cult Following,Matt Hartley,"Garrett Marchbank, Clem Darling, Jeannie Elise Mai, Dina Cataldi, Garen Gulbenkian",,2021,87 min,"Action, Horror",2
8935,Movie,Come On Get Happy: The Partridge Family Story,David Burton Morris,"Eve Gordon, Rodney Scott, Kathy Wagner",,1999,88 min,"Comedy, Drama",2
8936,Movie,American Drug War: The Last White Hope,Kevin Booth,"Tommy Chong, Freeway Ricky Ross, Michael Ruppert, Jello Biafra, Kevin Booth",,2011,118 min,Special Interest,1
8937,Movie,3 Pints and a Rabbi,Richard J. Perry,"Amanda Abbington, Michael Maloney, Jordan Stephens, Hannaj Bang Bendz",,2021,73 min,"Comedy, Science Fiction",2
8938,Movie,Tripwire,James Lemmo,"Terence Knox, David Warner, Isabella Hofmann",,1989,91 min,"Action, Drama, Suspense",3
8939,Movie,Three,Johnnie To,"Louis Koo, Wei Zhao, Wallace Chung",,2016,88 min,Action,1
8940,Movie,The Last Outlaw,Brett Kelly,"Michael Paré, Lawrence Evenchick, Mike Tarp",,2014,82 min,Western,1
8941,TV Show,Srugim,,,,2014,1 Season,TV Shows,1
8942,Movie,Sound! Euphonium: The Movie - Welcome To The Kitauji High School Concert Band,Tatsuya Ishihara,"Chika Anzai, Ayaka Asai, Minori Chihara",,2016,103 min,Anime,1
8943,Movie,Red Water,Charles Robert Carner,"Kristy Swanson, Lou Diamond Phillips",,2003,92 min,Action,1
8944,Movie,"Me, Myself, and I",Pablo Ferro,"JoBeth Williams, George Segal, Don Calfa",,1993,97 min,Comedy,1
8945,TV Show,Landscape 101 with Ahmed Hassan,,Ahmed Hassan,,2019,1 Season,Special Interest,1
8946,Movie,Gauthamante Radham,Anand Menon,"Neeraj Madhav, Punya Elizabeth, Basil Joseph, Renji Panicker, Devi Ajith, Hareesh Kanaran, Valsala Menon",,2020,127 min,"Comedy, Drama",2
8947,Movie,Elvira's Movie Macabre: Tormented,"D.J. Viola, Bert I. Gordon",Cassandra Peterson,,2011,92 min,"Comedy, Horror",2
8948,Movie,Elvira's Movie Macabre: The Werewolf Of Washington (2010),"D.J. Viola, Milton Moses Ginsberg",Cassandra Peterson,,2010,92 min,"Comedy, Horror",2
8949,Movie,Elvira's Movie Macabre: The Terror,"D.J. Viola, Roger Corman, Francis Ford Coppola",Cassandra Peterson,,2010,90 min,"Comedy, Horror, Suspense",3
8950,Movie,Elvira's Movie Macabre: The Satanic Rites Of Dracula,"D.J. Viola, Alan Gibson",Cassandra Peterson,,2010,93 min,"Comedy, Horror, Suspense",3
8951,Movie,Elvira's Movie Macabre: The Manster,"D.J. Viola, George P. Breakston",Cassandra Peterson,,2011,89 min,"Comedy, Horror, Science Fiction",3
8952,Movie,Elvira's Movie Macabre: The Killer Shrews,"D.J. Viola, Ray Kellogg",Cassandra Peterson,,2011,78 min,"Comedy, Horror, Science Fiction",3
8953,Movie,Elvira's Movie Macabre: The Giant Gila Monster,"Knox Hughes, Ray Kellogg",Cassandra Peterson,,2010,90 min,"Comedy, Horror, Science Fiction",3
8954,Movie,Elvira's Movie Macabre: The Brain That Wouldn't Die,"D.J. Viola, Joseph Green",Cassandra Peterson,,2010,93 min,"Comedy, Horror, Science Fiction",3
8955,Movie,Elvira's Movie Macabre: Teenagers From Outer Space,"D.J. Viola, Tom Graeff",Cassandra Peterson,,2010,93 min,"Comedy, Horror, Science Fiction",3
8956,Movie,Elvira's Movie Macabre: Scared To Death,"D.J. Viola, Christy Cabanne",Cassandra Peterson,,2010,90 min,"Comedy, Horror, Suspense",3
8957,Movie,Elvira's Movie Macabre: Santa Claus Conquers The Martians,"D.J. Viola, Stephen Chiodo, Nicholas Webster",Cassandra Peterson,,2010,93 min,"Action, Comedy, Horror",3
8958,Movie,Elvira's Movie Macabre: Night Of The Living Dead,"D.J. Viola, George A. Romero",Cassandra Peterson,,2010,90 min,"Comedy, Horror",2
8959,Movie,Elvira's Movie Macabre: Manos: The Hands Of Fate,"D.J. Viola, Harold P. Warren",Cassandra Peterson,,2011,81 min,"Comedy, Horror",2
8960,Movie,Elvira's Movie Macabre: Lady Frankenstein,"Jim Kunz, Mel Welles",Cassandra Peterson,,2011,93 min,"Comedy, Horror, Science Fiction",3
8961,Movie,Elvira's Movie Macabre: I Eat Your Skin,"D.J. Viola, Del Tenney",Cassandra Peterson,,2011,92 min,"Comedy, Horror",2
8962,Movie,Elvira's Movie Macabre: Hercules And The Captive Women,"D.J. Viola, Vittorio Cottafavi",Cassandra Peterson,,2011,91 min,"Action, Comedy, Horror",3
8963,Movie,Elvira's Movie Macabre: Eegah,"D.J. Viola, Arch Hall Sr.",Cassandra Peterson,,2010,93 min,"Action, Comedy, Horror",3
8964,Movie,Elvira's Movie Macabre: Don't Look In The Basement,"D.J. Viola, S.F. Brownrigg",Cassandra Peterson,,2011,94 min,"Comedy, Horror, Suspense",3
8965,Movie,Elvira's Movie Macabre: Beast From Haunted Cave,"D.J. Viola, Monte Hellman",Cassandra Peterson,,2011,86 min,"Comedy, Horror, Suspense",3
8966,Movie,Elvira's Movie Macabre: Attack Of The Giant Leeches,"D.J. Viola, Bernard L. Kowalski",Cassandra Peterson,,2011,77 min,"Comedy, Horror, Science Fiction",3
8967,Movie,Elvira's Movie Macabre: A Bucket Of Blood,"D.J. Viola, Roger Corman",Cassandra Peterson,,2011,81 min,"Comedy, Horror",2
8968,Movie,Children of the Night,Tony Randel,"Karen Black, Peter DeLuise, Ami Dolenz",,1991,91 min,Horror,1
8969,Movie,Chhoto Bou,Anjan Choudhury,"Prosenjit Chatterjee, Devika Mukherjee, Ranjit Mallick, Sandhya Roy, Soham Chakraborty, Kali Banerjee, Meenakshi Goswami, Sanghamitra Bandyopadhyay, Ratna Ghoshal, Nimu Bhowmick",,1988,136 min,Drama,1
8970,Movie,Blood Crime,William A Graham,"James Caan, Johnathon Schaech, Elizabeth Lackey",,2002,88 min,"Drama, Suspense",2
8971,TV Show,You Are Wanted,,"マティアス・シュヴァイクヘーファー, アレクサンドラ・マリア・ララ, ミヒャエル・ランデス, ジェシカ・シュヴァルツ, ハンナ・フックストラ",2021-09-29,2018,2 Seasons,"Drama, Suspense",2
8972,Movie,Two Cents From a Pariah,Chris Carson Emmons,"Jeffrey Grover, Cortney Palm, Mark Grossman, Charlie Berens, Jade Elysan, Kelsey Boze, Ali Ryan, Marisa Roper, Lucas Veltrie, Terence Hall, Dena Tyler, Roy James Wilson",,2021,83 min,"Drama, Suspense",2
8973,Movie,The Waterfall Murder,Catalina Molina,"Manuel Rubey, Stefanie Reinsperger, Gerhard Greiner, Patricia Aulitzky",,2016,89 min,"Horror, Suspense",2
8974,Movie,The Last Party,"Mark Benjamin, Marc Levin","Robert Downey Jr., Mary Stuart Masterson, Oliver Stone, Sean Penn, Jerry Brown, Al Sharpton",,1993,96 min,Documentary,1
8975,Movie,Tangerines,Zaza Urushadze,"Lambit Ulfsak, Elmo Nuganen, Giorgi Nakashidze",,2014,87 min,"Action, Drama",2
8976,Movie,Reel Injun,Neil Diamond,,,2010,88 min,Documentary,1
8977,TV Show,My Magic Pet Morphle - Adventures of Mila & Morphle,,,2021-09-29,2021,14 Seasons,"Animation, Kids",2
8978,TV Show,Message from Space Galactic Wars,,"Hiroyuki Sanada, Akira Oda, Ryo Nishida",,1978,1 Season,"Action, Science Fiction",2
8979,TV Show,Gamma smoke test,,,,2020,1 Season,Action,1
8980,Movie,Chiara Ferragni: Unposted [English Dubbed],Elisa Amoruso,Chiara Ferragni,,2019,89 min,Documentary,1
8981,Movie,Best Night Ever,magnolia,"Desiree Hall, Samantha Colburn, Eddie Ritchard, Crista Flanagan",,2014,82 min,"Arthouse, Comedy",2
8982,Movie,Zana,Antoneta Kastrati,"Adriana Matoshi, Astrit Kabashi, Fatmire Sahiti, Mensur Safqiu, Vedat Bajrami, Irena Cahani, Shengyl Ismaili, Bislim Muçaj, Çun Lajçi, Ilire Vinca Celaj",,2020,96 min,Drama,1
8983,TV Show,When Hope Calls,,"Morgan Kohan, Jocelyn Hudon, Ryan-James Hatanaka, Greg Hovanessian, Hanneke Talbot, Jefferson Brown",,2019,1 Season,Drama,1
8984,Movie,What Have We Done to Deserve This?,Eva Spreitzhofer,"Caroline Peters, Chantal Zitzenbacher, Simon Schwarz",,2018,92 min,"Comedy, Drama",2
8985,Movie,We Had it Coming,Paul Barbeau,"Natalie Krill, Alexia Fast, Erin Agostino, Vanessa Smythe, Nabil Khatib",,2021,84 min,"Drama, Suspense",2
8986,Movie,Two Worlds Colliding,Tasha Hubbard,,,2004,49 min,"Documentary, Special Interest",2
8987,Movie,TREASURE 8,Zoe Jones,Jonathan Brook,,2021,6 min,Documentary,1
8988,Movie,The Wrong Path,Andrew Damon Henriques,"C. Thomas Howell, Drew Moerlein, Abigail Hawk, Gene Gabriel, Vince Oddo, Sal Rendino, Artie Pasquale, Joe D'Onofrio, Christopher Brian Roach",,2021,87 min,"Drama, Horror, Suspense",3
8989,TV Show,The Trouble with Maggie Cole,,"Dawn French, Julie Hesmondhalgh, Mark Heap, Patrick Robinson, Vicki Pepperdine",,2020,1 Season,"Drama, Historical",2
8990,Movie,The Swindlers,Jang Chang-won,"Hyun Bin, Ji-tae Yu, Seong-woo Bae, Sung-woong Park",,2017,117 min,"Action, Suspense",2
8991,Movie,The Minis,Valerio Zanoli,"Dennis Rodman, Gabriel Pimentel, Joe Gnoffo, Richard Portnow",,2007,76 min,Comedy,1
8992,TV Show,The Latino Americans,,Benjamin Bratt,,2013,1 Season,Special Interest,1
8993,TV Show,The Hunter,,"Edoardo Pesce, Francesco Foti, Francesco Montanari, Marco Rosetti, Miriam Dalmazio, Roberto Citran",,2020,1 Season,International,1
8994,Movie,The Boss and the Worker,Stefano Vanzina,,,1975,104 min,Comedy,1
8995,TV Show,Terror Lake Drive,,"Shannon Kane, Donielle T. Hansley, Malik Yoba, Lamaan Rucker, Michael Chenevert, Brely Evans, Jen Harper",,2020,1 Season,Drama,1
8996,Movie,Tempest Eye,Kris Kertenian,"Avery Kidd Waddell, Susan Traylor, Duane Whitaker, Eric Michael Cole, Bentley Mitchum",,2021,98 min,Action,1
8997,TV Show,Suspense,,,,2017,1 Season,"Drama, Suspense",2
8998,Movie,Steal This Movie,Robert Greenwald,"Vincent D'Onofrio, Janeane Garofalo, Jeanne Tripplehorn",,2000,108 min,Drama,1
8999,Movie,Simha (Kannada),Boyapati Srinu,"Nandamuri Balakrishna, Nayanthara, Sneha Ullal, Brahmanandam, Namitha",,2021,120 min,"Action, Drama",2
9000,Movie,Senior Entourage,Brian Connors,"Ed Asner, Mark Rydell, Helen Reddy, Marion Ross, Charles Robinson, David A. Lockhart, Brian Connors",,2021,85 min,Comedy,1
9001,TV Show,Roadkill Garage,,,,2017,1 Season,"Sports, Unscripted",2
9002,TV Show,Pompon Little Bear,,,,2020,1 Season,Kids,1
9003,Movie,Open Door,Florenc Papas,"Luli Bitri, Jonida Vokshi, Gulielm Radoja, Sotiraq Bratko",,2021,78 min,Drama,1
9004,Movie,One Step From Me,Jose Mario Salas Boza,"Johanna Solano, Esteban Hidalgo, Gustavo Rojas",,2021,113 min,"Comedy, Drama",2
9005,TV Show,One Lane Bridge,,"Joel Tobeck, Alison Bruce, Aidee Walker",,2020,1 Season,Drama,1
9006,TV Show,NOVA: The Planets,,Zachary Quinto,,2019,1 Season,"Documentary, Special Interest",2
9007,TV Show,Murders in Vienna,,"Harald Krassnitzer, Rafael Haider, Aglaia Szyszkowitz, Thomas Stipsits",,2016,1 Season,"Action, Drama, Suspense",3
9008,Movie,McCanick,Josh C. Waller,"Cory Monteith, David Morse, Mike Vogel, Rachel Nichols",,2014,96 min,"Action, Drama",2
9009,Movie,Martha of the North,Marquise Lepage,,,2009,83 min,Documentary,1
9010,TV Show,Manhunt,,"Martin Clunes, Katie Lyons, Claudie Blakley, Stephen Wight",,2019,1 Season,TV Shows,1
9011,Movie,Life on the Rocks,"Joanna Bowzer, Tim Gagliardo, Barry Pollack, Tim Russ, Shae-Lee Shakleford","Bonnie Bedelia, Ray Wise, Elester Latham, Ally Iseman, Jessica Lynn Parsons",,2021,93 min,"Comedy, Drama",2
9012,Movie,Let Me Be Frank,Ryan Silva,"Freddy Andreiuci, Ryan Silva, Lora Lee, Lara Ingraham, Michael Casey, Jared Scott",,2021,83 min,"Comedy, Drama",2
9013,Movie,LEGO Monkie Kid: A Hero Is Born,Sarah Harper,"Jack De Sena, Dave B. Mitchell, Stephanie Sheh, David Chen, Sean Schemmel, Patrick Seitz",,2021,45 min,"Action, Animation, Kids",3
9014,TV Show,Last Frontier,,"Lon Chaney jr, Dorothy Gulliver",,1932,1 Season,"Special Interest, Western",2
9015,TV Show,Killer Kids,,,,2013,1 Season,"Documentary, Special Interest",2
9016,Movie,JJ Barrows: Doodle All Day,Aaron Stephenson,JJ Barrows,,2019,33 min,"Arts, Entertainment, and Culture, Comedy, Special Interest",5
9017,Movie,Jeff Allen: I Can Laugh About it Now,Isaac Halasima,Jeff Allen,,2019,42 min,"Arts, Entertainment, and Culture, Comedy, Special Interest",5
9018,TV Show,Hightown,,"James Badge Dale, Monica Raymund, Riley Voelkel, Shane Harper, Atkins Estimond, Amaury Nolasco, Dohn Norwood",,2020,1 Season,"Drama, LGBTQ, Suspense",3
9019,Movie,Halloween Heroes,Bobby Lacer,"Bobby Lacer, James Dickey, Eileen Lacer, Brayden Lacer",,2021,77 min,"Comedy, Kids",2
9020,Movie,Finding Dawn,Christine Welsh,,,2006,74 min,Documentary,1
9021,Movie,Eddie Izzard: Dress To Circle,Eddie Izzard,Eddie Izzard,,2002,56 min,"Arts, Entertainment, and Culture, Comedy, Special Interest",5
9022,TV Show,Couple of Mirrors,,"Zhang Nan, Annie Sun, Prince Liu, Vincent He, Huang Xin Yao, David Chou",,2021,1 Season,Romance,1
9023,TV Show,Cities of the Underworld,,,,2008,1 Season,"Documentary, Special Interest",2
9024,Movie,Chinese Speaking Vampires,Randy Kent,"Davy Williams, Chris Cleveland, Crystal Huang, Jerimiyah Dunbar, June Lee, Raven Armando Astone",,2021,81 min,"Action, Horror",2
9025,Movie,Cerebrum,Arvi,"James Russo, Alexxis Lemire, Christian James, Anirudh Pisharody",,2021,121 min,"Science Fiction, Suspense",2
9026,Movie,BoBoiBoy: Elemental Heroes,Nizam Razak,"Nur Fathiah Diaz, Nizam Razak, Ieesya Isandra, Anas Abdul Aziz, Nur Sarah Alisya, Yap Ee Jean",,2021,116 min,"Action, Animation, Kids",3
9027,Movie,Blunderpuss,Shaina Feinberg,"Chris Manley, Jeff Seal, Drae Campbell, Karolena Theresa, Mona Chalabi, Danny Manley, Norah Manley, Meg Anderson",,2021,74 min,Comedy,1
9028,Movie,Blue Call,Brian Farmer,"Katie Leclerc, Jonathan Bennett, Jack McGee, Andrea Sixtos, William Belli, Shelby Wulfurt",,2021,81 min,"Horror, Suspense",2
9029,Movie,Blind Ghost,Stuart Paul,"Alix Villaret, Tim Dax, Lindsey Sirera, Casey Graf, Jeremiah Benjamin",,2021,92 min,Horror,1
9030,Movie,Bicycle Kick,Sumit Das,"Ritwik Chakraborty, Ridhima Ghosh, Sourav Banerjee, Soumitra Chatterjee",,2013,109 min,Drama,1
9031,TV Show,Beau Séjour,,"Lynn Van Royen, Inge Paulussen, Katrin Lohmann, Joren Seldeslachts",,2017,1 Season,Suspense,1
9032,Movie,Battered,Lewis Leslie,"Mia Paris, Carly Jones, Luke Banham, Laura Lee, Charles A. Baird, Spencer Kane, Marc Bilker, Bianca Conner, Jim LeVasseur, Helen Wilson, Stacy Firkus, Molly Monroe, T. Patrick Quinn",,2021,44 min,"Action, Horror, Suspense",3
9033,Movie,American Masters: Raul Julia: The World's a Stage,Ben DeJesus,"Anjelica Huston, Edward James Olmos, Rita Moreno, James Earl Jones, Sonia Braga, Rubén Blades, Esai Morales, John Leguizamo, Jimmy Smits, Andy Garcia",,2019,84 min,Documentary,1
9034,Movie,All Creatures Here Below,Collin Schiffli,"Karen Gillan, David Dastmalchian, Jennifer Morrison, David Koechner, Richard Cabral",,2019,91 min,"Drama, Suspense",2
9035,TV Show,Alf: The Animated Series,,"Len Carlson, Rob Cowan, Paul Fusco, Dan Hennessey",2021-09-30,1988,1 Season,"Animation, Kids",2
9036,Movie,Adrift in Soho,Pablo Behrens,"Caitlin Harris, Chris Wellington, Emily Seale-Jones, Lauren Harris, Owen Drake",,2020,108 min,Drama,1
9037,Movie,Adam and Evelyn,"Andreas Goldstein, Jakobine Motz","Anne Kanis, Florian Teichtmeister, Lena Lauzemis",,2018,96 min,"Comedy, Drama, Romance",3
9038,Movie,Acting Out,Carl Gurevich,"Victoria Corsaut, Michael Gaunt",,1980,84 min,Drama,1
9039,TV Show,13 Ghosts of Scooby-Doo!,,"Don Messick, Casey Kasem, Heather North, Susan Blu, Vincent Price, Arte Johnson, Howard J. Morris",,1985,1 Season,"Comedy, Horror, Kids",3
9040,Movie,Write to Kill,Ruben Preuss,"Scott Valentine, Joan Severance, Chris Mulkey",,1991,100 min,"Drama, Suspense",2
9041,Movie,Windcroft,Evan Meszaros,"Joe Ryan, Vanessa Daniels, Monica Knight, Ray Wasik, Amanda Renee Knox",,2007,94 min,"Drama, Horror, Suspense",3
9042,Movie,What Makes a Family,Maggie Greenwald,"Brooke Shields, Cherry Jones, Anne Meara",,2001,91 min,Drama,1
9043,Movie,What Is My Name,Nigina Sayfullaeva,"Konstantin Lavronenko, Alexandra Bortich, Marina Vasilieva, Kirill Kaganovich",,2021,86 min,Drama,1
9044,Movie,Viyabari,Shakti Chidambaram,"S. J. Surya, Tamannaah, Namitha, Vadivelu, Santhanam",,2007,163 min,"Comedy, Drama",2
9045,Movie,Vivaramana Aalu,K. Selva Bharathy,"Sathyaraj, Devayani, Mumtaj, Vivek",,2002,153 min,"Comedy, Drama",2
9046,TV Show,Vir the robot boy,,Vir,,2012,1 Season,"Action, Animation, Kids",3
9047,Movie,Uptown Girls,Boaz Yakin,"Brittany Murphy, Dakota Fanning, Donald Faison, Heather Locklear, Marley Shelton",,2003,92 min,Comedy,1
9048,Movie,Untamed Heart,Tony Bill,"Christian Slater, Marisa Tomei, Rosie Perez, Kyle Secor, Willie Garson, James Cada, Gary Groomes",,1993,102 min,"Comedy, Drama, Romance",3
9049,Movie,Unsurety,Devon Bray,"Kandace Burnett, Deonde Crawford, Janeshia Wilson, Kejuan Moses, Thomas Hanks",,2021,105 min,"Comedy, Romance",2
9050,Movie,Universal Soldier,Roland Emmerich,"Jean-Claude Van Damme, Dolph Lundgren, Ed O'Ross, Ally Walker, Jerry Orbach",,1992,104 min,"Action, Science Fiction",2
9051,Movie,Tuck Jagadish (Tamil),Shiva Nirvana,"Nani, Ritu Varma, Aishwarya Rajesh, Jagapathi Babu, Daniel Balaji, Nasser, Parvathi T, Rohini, Rao Ramesh, Naresh",,2021,145 min,"Drama, Kids",2
9052,Movie,Troll,John Beuchler,"Michael Moriarty, Julia Louis-Dreyfus, Noah Hathaway, Sonny Bono, Shelley Hack, Jenny Beck, Phil Fondacaro, Gary Sandy, Anne Lockhart",,1986,83 min,Horror,1
9053,Movie,Topkapi,Jules Dassin,"Melina Mercouri, Peter Ustinov, Maximilian Schell, Robert Morley, Jess Hahn, Gilles Ségal",,1964,120 min,Action,1
9054,Movie,Things You Can Tell Just By Looking At Her,Rodrigo Garcia,"Glenn Close, Cameron Diaz, Calista Flockhart, Kathy Baker, Amy Brenneman, Valeria Golino, Holly Hunter",,2001,109 min,Drama,1
9055,Movie,The Whereabouts of Jenny,Gene Reynolds,"Ed O'Neill, Debrah Farentino, Eve Gordon, David Graf",,1991,95 min,"Drama, Kids",2
9056,TV Show,The Village,,"Rupert Evans, Emily Beecham, Maxine Peake, Juliet Stevenson",,2014,2 Seasons,Drama,1
9057,Movie,The Thing (2011),Matthijs van Heijningen,"Mary Elizabeth Winstead, Joel Edgerton, Adewale Akinnuoye-Agbaje, Ulrich Thomsen, Eric Christian Olsen, Trond Espen Seim",,2011,103 min,"Action, Adventure, Horror",3
9058,Movie,The Squid And The Whale,Noah Baumbach,"Jesse Eisenberg, Laura Linney, Jeff Daniels",,2005,81 min,Drama,1
9059,Movie,The Sneak Over,Brandon Bergin,"Reed Taylor, Will Hyde, Max Purget, Michael Hodges, Katie Burgess, Connie Franklin, Cassie Self, Brian Shoop",,2021,84 min,"Action, Comedy, Kids",3
9060,Movie,The Rookies,Alan Yuen,"Talu Wang, Milla Jovovich, Sandrine Pinna, David Lee McInnis",,2019,113 min,Action,1
9061,Movie,The Rage: Carrie 2,Katt Shea,"Amy Irving, Dylan Bruno, Emily Bergl, J. Smith-Cameron, Jason London",,1999,105 min,"Fantasy, Horror, Science Fiction",3
9062,Movie,The Pudgie Movie,Ameir White,"Designer, Ameir White",,2020,41 min,Comedy,1
9063,Movie,The Outer Darkness,"Anthony Melton, Ben Franklin","David Blood, Anita Booth, Isla Carter, Anthony Edridge",,2019,22 min,Horror,1
9064,Movie,The Organization,Don Medford,"Sidney Poitier, Barbara McNair, Gerald S. O'Loughlin, Sheree North, Fred Beir, Allen Garfield, Bernie Hamilton, Graham Jarvis, Raul Julia",,1971,108 min,"Action, Drama",2
9065,Movie,The Midnight After,Fruit Chan,"Simon Yam, Tien You Chui",,2014,121 min,"Action, Drama, Horror",3
9066,Movie,The Michelle Apartments,John Pozer,"Henry Czerny, Mary Elizabeth Rubens, Daniel Kash",,1995,92 min,"Comedy, Suspense",2
9067,Movie,The Life Aquatic with Steve Zissou,Wes Anderson,"Bill Murray, Owen Wilson, Cate Blanchett, Anjelica Huston, Willen Dafoe, Jeff Goldblum, Michael Gambon, Bud Cort",,2004,119 min,"Action, Adventure, Comedy",3
9068,Movie,The Joyriders,Bradley Battersby,"Martin Landau, Kris Kristofferson, Shawn Hatosy, Elisabeth Moss",,1999,101 min,"Drama, Suspense",2
9069,Movie,The Grudge 2,Takashi Shimizu,"Amber Tamblyn, Arielle Kebbel, Jennifer Beals, Edison Chen, Sarah Roemer, Sarah Michelle Gellar",,2006,102 min,Horror,1
9070,Movie,The Great Train Robbery,Michael Crichton,"Sean Connery, Donald Sutherland, Lesley-Anne Down",,1979,111 min,"Action, Adventure, Western",3
9071,Movie,The Great Hypnotist,Leste Chan,"Jing Hu, Zhong Lu, Karen Mok",,2014,102 min,"Action, Drama, Suspense",3
9072,Movie,The Graduate,Mike Nichols,"Dustin Hoffman, Anne Bancroft, Katharine Ross, Norman Fell, William Daniels, Murray Hamilton, Elizabeth Wilson, Brian Avery, Walter Brooke",,1967,106 min,"Comedy, Drama",2
9073,Movie,The Forest Killer,Wolfgang Murnberger,"Miriam Stein, Hary Prinz, Thomas Stipsits, August Schmölzer",,2014,90 min,"Drama, Suspense",2
9074,TV Show,The Dream Motel,,"Jeff Armstrong, Kelly Bartram, Shane A. Doyle, Jeff Rose, Allen Hogan, Carey Jones",,2019,1 Season,"Drama, Faith and Spirituality",2
9075,Movie,The Crocodile Hunter: Collision Course,John Stainton,"Steve Irwin, Magda Szubanski, David Wenham, Terri Irwin",,2002,89 min,Action,1
9076,Movie,The Comedy of Terrors,Jacques Tourneur,"Vincent Price, Peter Lorre, Boris Karloff, Joyce Jameson, Joe E. Brown, Basil Rathbone",,1964,83 min,Horror,1
9077,Movie,The Burning Bed,Robert Greenwald,"Farrah Fawcett, Paul Le Mat, Richard Masur, Grace Zabriskie, Penelope Milford, James Callahan",,1984,96 min,Drama,1
9078,Movie,The Brain (1988),Ed Hunt,"Tom Bresnahan, Cynthia Preston, David Gale",,1988,91 min,Horror,1
9079,Movie,The Boat,Winston Azzopardi,Joe Azzopardi,,2019,89 min,"Horror, Suspense",2
9080,TV Show,The Best of I Love Lucy,,,,1954,2 Seasons,"Comedy, Kids",2
9081,Movie,The Best Exotic Marigold Hotel,John Madden,"Tom Wilkinson, Bill Nighy",,2012,124 min,"Comedy, Drama, Romance",3
9082,Movie,The Bad News Bears (1976),Michael Ritchie,"Walter Matthau, Tatum O'Neal, Vic Morrow, Joyce Van Patten",,2021,102 min,Comedy,1
9083,TV Show,The Alchemists,,"Grant Show, Ruth Gemmell, Edward Hardwicke",,1999,1 Season,"Drama, Suspense",2
