Cast,Genre(s)
 Allen Garfield,"['Comedy', 'Drama', 'Action', 'Suspense', 'Horror']"
 Marilyn Chambers,['Comedy']
Walter Brennan,"['Comedy', 'Drama', 'Action', 'Military and War', 'Western', 'Suspense', 'Romance']"
 Fred Astaire,"['Comedy', 'Documentary', 'Western']"
 Edgar Buchanan,"['Comedy', 'Western', 'Drama']"
 Andy Devine,"['Comedy', 'Drama', 'Adventure', 'Western', 'Suspense']"
 Chill Wills,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Music Videos and Concerts', 'Western', 'Arts', 'Suspense', 'Romance']"
Trace Adkins,"['Comedy', 'Action', 'Western', 'Kids']"
 Sean Patrick Flanery,"['Comedy', 'Drama', 'Action', 'Adventure', 'Western', 'Suspense']"
 Jon Foo,"['Action', 'Western', 'Science Fiction']"
 Danny Trejo,"['Comedy', 'Drama', 'Action', 'Documentary', 'Adventure', 'Western', 'Science Fiction', 'Kids', 'Suspense', 'Special Interest', 'Horror']"
Jack Lemmon,"['Comedy', 'Action', 'Western', 'Drama']"
 Sandy Dennis,"['Comedy', 'Suspense', 'Horror']"
 Sandy Baron,"['Comedy', 'Drama', 'Arthouse']"
Lucy Davis,['Comedy']
 Ricky Gervais,['Comedy']
 Martin Freeman,['Comedy']
 Mackenzie Crook,['Comedy']
 Stephen Merchant,['Comedy']
Jack Lemmon,"['Comedy', 'Action', 'Western', 'Drama']"
 Walter Matthau,"['Comedy', 'Drama']"
 John Fiedler,"['Comedy', 'Action', 'Western', 'Drama']"
 Herb Edelman,"['Comedy', 'Drama']"
 Monica Evans,"['Comedy', 'Drama']"
Jerry Lewis,"['Comedy', 'Documentary', 'Science Fiction']"
 Stella Stevens,"['Comedy', 'Science Fiction']"
 Del Moore,"['Comedy', 'Science Fiction']"
Anne Baxter,"['Comedy', 'Drama', 'Fantasy', 'Action', 'Adventure', 'Military and War', 'Suspense']"
 Dana Andrews,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Military and War', 'Arts']"
 Walter Huston,"['Military and War', 'Drama', 'Western']"
 Walter Brennan,"['Comedy', 'Drama', 'Action', 'Military and War', 'Western', 'Suspense', 'Romance']"
 Ann Harding,"['Military and War', 'Drama']"
 Jane Withers,"['Entertainment', 'Drama', 'and Culture', 'Military and War', 'Arts']"
 Farley Granger,"['Entertainment', 'Drama', 'and Culture', 'Military and War', 'Arts', 'Kids']"
 Erich von Stroheim,"['Military and War', 'Drama']"
 Dean Jagger,"['Action', 'Military and War', 'Drama', 'Horror']"
Hugh Laurie,"['Comedy', 'Drama', 'Action', 'Adventure', 'Science Fiction', 'Kids', 'Suspense']"
 Tom Hiddleston,"['Action', 'Suspense', 'Drama']"
 Nader Boussandel,"['Action', 'Suspense', 'Drama']"
Matt Jones,['Comedy']
 Dave Hill,['Comedy']
 Kelen Coleman,['Comedy']
 Eloise Mumford,['Comedy']
 Brett Gelman,['Comedy']
Luke Goss,"['Young Adult Audience', 'Action', 'Suspense', 'Horror']"
 Bokeem Woodbine,"['Action', 'Suspense', 'Drama']"
 Danny Trejo,"['Comedy', 'Drama', 'Action', 'Documentary', 'Adventure', 'Western', 'Science Fiction', 'Kids', 'Suspense', 'Special Interest', 'Horror']"
Anthony Fanelli,"['Comedy', 'Suspense', 'Drama', 'Horror']"
 Lyndsey Doolen,['Comedy']
Myles Erlick,"['Unscripted', 'Drama', 'Young Adult Audience']"
 Shelby Bain,"['Unscripted', 'Drama', 'Young Adult Audience']"
 Victoria Baldesarra,"['Unscripted', 'Drama', 'Young Adult Audience']"
 Alexandra Beaton,"['Unscripted', 'Drama', 'Young Adult Audience']"
Rachel Aviv,['Documentary']
 Roz Chast,['Documentary']
 Paul Giamatti,"['Comedy', 'Drama', 'Documentary', 'Science Fiction', 'Suspense', 'Romance']"
Matt Braunger,"['Comedy', 'Entertainment', 'and Culture', 'Arts', 'Special Interest']"
 Ben Schwartz,"['Comedy', 'Drama']"
 Missi Pyle,"['Comedy', 'LGBTQ', 'Sports', 'Drama', 'Documentary', 'Special Interest']"
 Kerri Kenney-Silver,['Comedy']
 Creed Bratton,"['Comedy', 'Action', 'Adventure']"
Bruce Bennett,"['Drama', 'Action', 'Adventure', 'Western', 'Science Fiction']"
 Ulta Holt,"['Action', 'Adventure']"
Bracha van Doesburgh,"['Suspense', 'Drama']"
 Daan Schuurmans,"['Suspense', 'Drama']"
 Thijs Römer,"['Suspense', 'Drama']"
 Karina Smulders,"['Suspense', 'Drama']"
 Fedja van Huêt,"['Suspense', 'Drama']"
 Anneke Blok,"['Suspense', 'Drama']"
 Hannah van Lunteren,"['Suspense', 'Drama']"
 Leopold Witte,"['Suspense', 'Drama']"
Bracha van Doesburgh,"['Suspense', 'Drama']"
 Daan Schuurmans,"['Suspense', 'Drama']"
 Thijs Römer,"['Suspense', 'Drama']"
 Karina Smulders,"['Suspense', 'Drama']"
 Fedja van Huêt,"['Suspense', 'Drama']"
 Anneke Blok,"['Suspense', 'Drama']"
 Hannah van Lunteren,"['Suspense', 'Drama']"
 Leopold Witte,"['Suspense', 'Drama']"
Tatiana Maslany,"['TV Shows', 'Drama', 'Action', 'Adventure', 'Science Fiction', 'Suspense']"
 Andrew Buchan,['TV Shows']
 Peter Capaldi,"['TV Shows', 'Drama']"
 Al Weaver,"['TV Shows', 'Drama']"
Julianne Moore,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Arts', 'Kids', 'Suspense', 'Romance']"
 Chris Bauer,"['Comedy', 'LGBTQ', 'Drama', 'Young Adult Audience', 'Romance', 'Horror']"
 Arija Bareikis,"['Comedy', 'Drama', 'Romance']"
 Roy Scheider,"['Comedy', 'Action', 'Drama', 'Romance']"
 Noah Wyle,"['Comedy', 'Drama', 'Action', 'Adventure', 'Romance']"
 Hope Davis,"['Comedy', 'Drama', 'Romance']"
 Blythe Danner,"['Comedy', 'Drama', 'Romance']"
 James Le Gros,"['Comedy', 'Suspense', 'Drama', 'Romance']"
 Michael Vartan,"['Comedy', 'Drama', 'Romance']"
 Laurel Holloman,"['Comedy', 'Drama', 'Romance']"
 Brian Kerwin,"['Comedy', 'Drama', 'Action', 'Science Fiction', 'Suspense', 'Romance']"
Robert Redford,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Documentary', 'Adventure', 'Western', 'Arts', 'Special Interest', 'Arthouse']"
David Suchet,"['Documentary', 'Drama', 'Special Interest']"
 Mathew Prichard,['Documentary']
 Rosalind Christie,['Documentary']
Tom Burke,"['Comedy', 'Action', 'Drama', 'Romance']"
 Santiago Cabrera,"['Action', 'Historical', 'Drama', 'Fantasy']"
 Howard Charles,"['Action', 'Drama']"
 Alexandra Dowling,"['Action', 'Drama']"
Gloria Gomez,['TV Shows']
 Ted Rowlands,['TV Shows']
Lyle Blackburn,"['Documentary', 'Drama', 'Horror']"
 Amy Davies,"['Documentary', 'Horror']"
 Penny Riggs,"['Documentary', 'Horror']"
John Thomson,"['Suspense', 'Drama']"
 Sarah Hadland,"['Comedy', 'Suspense', 'Drama', 'Kids']"
 Terenia Edwards,"['Suspense', 'Drama']"
 Joshua Silver,"['Suspense', 'Drama']"
 Sophie Ward,"['Suspense', 'Drama']"
 Stewart Clarke,"['Suspense', 'Drama']"
 Leo Wringer,"['Suspense', 'Drama']"
Andre Gower,"['Comedy', 'Action', 'Horror']"
 Duncan Regehr,"['Comedy', 'Action', 'Suspense', 'Romance', 'Horror']"
 Ryan Lambert,"['Comedy', 'Action', 'Horror']"
 Stephen Macht,"['Comedy', 'Action', 'Horror']"
 Tom Noonan,"['Comedy', 'Drama', 'Action', 'Adventure', 'Kids', 'Horror']"
Ron Paul,['Documentary']
 Tom Woods,['Documentary']
 Michael Huemer,['Documentary']
 James C. Scott,['Documentary']
 Dave Smith,"['Drama', 'Action', 'Documentary', 'Science Fiction', 'Suspense', 'Romance']"
 Thaddeus Russell,['Documentary']
 David Friedman,['Documentary']
C.J. Thomason,"['Suspense', 'Horror']"
 Stephen Lang,"['Comedy', 'Sports', 'Drama', 'Action', 'Adventure', 'Suspense', 'Horror']"
 Michelle Pierce,"['Suspense', 'Horror']"
David Robles,"['Kids', 'Action', 'Animation']"
 Cecilia Santiago,"['Kids', 'Action', 'Animation']"
 Conchi López,"['Kids', 'Action', 'Animation']"
J. Edward Bromberg,"['Comedy', 'Suspense']"
  Isabel Randolph,"['Comedy', 'Suspense']"
  Frank Jenks,"['Comedy', 'Suspense']"
  Eric Sinclair,"['Comedy', 'Suspense']"
  Paul Guilfoyle,"['Comedy', 'Suspense']"
  Ben Welden,"['Comedy', 'Suspense']"
Ralph Fiennes,"['Comedy', 'Drama', 'Faith and Spirituality', 'Action', 'Animation', 'Romance', 'Arthouse']"
 Michael Bryant,"['Animation', 'Drama', 'Faith and Spirituality']"
 Julie Christie,"['Comedy', 'Animation', 'Drama', 'Faith and Spirituality']"
Kerrie Hayes,"['Historical', 'Drama']"
 Ciaran Griffiths,"['Historical', 'Drama']"
 Barbara Marten,"['Historical', 'Drama']"
 Matthew McNulty,"['Historical', 'Drama']"
 Holly Lucas,"['Historical', 'Drama']"
 Katherine Rose Morley,"['Historical', 'Drama']"
 Sascha Parkinson,"['Historical', 'Drama']"
 Connor Dempsey,"['Historical', 'Drama']"
 Hugh Simon,"['Historical', 'Drama']"
 Sope Dirisu,"['Historical', 'Drama']"
 Aidan McArdle,"['Historical', 'Drama']"
Matt Boliek,"['Documentary', 'Special Interest']"
 John C. Bailey,"['Documentary', 'Special Interest']"
Rachel Brosnahan,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Talk Show and Variety', 'Arts', 'Suspense']"
 Alex Borstein,"['Comedy', 'Drama']"
 Michael Zegen,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Arts']"
 Marin Hinkle,"['Comedy', 'Drama']"
 Kevin Pollak,"['Comedy', 'Drama', 'Fantasy', 'Action', 'Adventure', 'Kids', 'Suspense', 'Horror']"
 Caroline Aaron,"['Comedy', 'Drama']"
 Jane Lynch,"['Comedy', 'Entertainment', 'TV Shows', 'Drama', 'and Culture', 'Arts']"
 Tony Shalhoub,"['Comedy', 'Drama', 'Documentary', 'Science Fiction', 'Special Interest']"
Wesley Snipes,"['Comedy', 'Drama', 'Action', 'Science Fiction', 'Suspense']"
 William Hope,"['Action', 'Military and War', 'Drama']"
 Emma Samms,['Action']
 Anthony Warren,['Action']
 Peter Youngblood Hills,['Action']
 Vlad Ivanov,"['Action', 'Suspense', 'Drama', 'Special Interest']"
Charlie Hofheimer,"['Drama', 'Science Fiction']"
 Aleksa Palladino,"['Drama', 'Science Fiction']"
 Robin Lord Taylor,"['Drama', 'Science Fiction']"
 Madeleine McGraw,"['Drama', 'Science Fiction']"
 Clarke Peters,"['Drama', 'Science Fiction']"
Alexa Davalos,"['Action', 'Historical', 'Drama']"
 Joel de la Fuente,"['Action', 'Historical', 'Drama']"
 Jason O’Mara,"['Action', 'Historical', 'Drama']"
 Brennan Brown,"['Action', 'Historical', 'Drama']"
 Chelah Horsdal,"['Comedy', 'Drama', 'Action', 'Adventure', 'Historical']"
 Frances Turner,"['Action', 'Historical', 'Drama']"
 Rufus Sewell,"['Drama', 'Action', 'Science Fiction', 'Historical', 'Romance']"
John Wayne,"['Comedy', 'Drama', 'Action', 'Adventure', 'Western', 'Romance', 'Special Interest']"
" George ""Gabby"" Hayes","['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Military and War', 'Western', 'Arts', 'Suspense']"
 Polly Ann Young,['Western']
 Yakima Canutt,"['Action', 'Adventure', 'Western', 'Drama']"
 Edward Peil,['Western']
 Anita Campillo,['Western']
 Lafe McKee,['Western']
 George Cleveland,"['Comedy', 'Drama', 'Fantasy', 'Action', 'Adventure', 'Military and War', 'Western']"
 Earl Dwire,"['Action', 'Adventure', 'Western', 'Drama']"
 George F. Hayes,['Western']
Roy Rogers,"['Entertainment', 'Drama', 'and Culture', 'Action', 'Military and War', 'Western', 'Arts', 'Suspense']"
" George ""Gabby"" Hayes","['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Military and War', 'Western', 'Arts', 'Suspense']"
 Lynne Carver,['Western']
 Sally Payne,"['Action', 'Suspense', 'Western']"
 Gale Storm,['Western']
 Jack Ingram,['Western']
 Sons of the Pioneers,"['Entertainment', 'Drama', 'and Culture', 'Western', 'Arts', 'Suspense']"
 William Haade,['Western']
 James Seay,['Western']
Tomo Muranaka,"['Kids', 'Anime']"
 Momoko Tanabe,"['Kids', 'Anime']"
 Nao Nagasawa,"['Kids', 'Anime']"
 Tadashi Miyazawa,"['Kids', 'Anime']"
 Yutaka Aoyama,"['Kids', 'Anime']"
 Takeshi Kaga,"['Kids', 'Anime']"
Lucille Ball,"['Comedy', 'Documentary', 'Drama']"
 Vivian Vance,['Comedy']
 Gale Gordon,['Comedy']
 Jim Nabors,['Comedy']
 Mel Tormé,['Comedy']
 Claude Akins,"['Comedy', 'Action', 'Western', 'Drama']"
 Mary Jane Croft,['Comedy']
Lucille Ball,"['Comedy', 'Documentary', 'Drama']"
 Carol Burnett,"['Comedy', 'Drama', 'Documentary', 'Animation', 'Kids']"
 John Wayne,"['Comedy', 'Drama', 'Special Interest']"
 George Burns,['Comedy']
 Milton Berle,"['Comedy', 'Drama']"
 Vivian Vance,['Comedy']
 Gale Gordon,['Comedy']
Lucille Ball,"['Comedy', 'Documentary', 'Drama']"
 Vivian Vance,['Comedy']
 Gale Gordon,['Comedy']
 Jimmy Garrett,['Comedy']
Matthew Edward Lowe,"['Unscripted', 'Documentary', 'Drama']"
 Owen John Lowe,"['Unscripted', 'Documentary', 'Drama']"
Sissy Spacek,"['Comedy', 'Sports', 'Drama', 'Young Adult Audience', 'Kids', 'Romance']"
 Whoopi Goldberg,"['Comedy', 'Drama', 'Science Fiction', 'Kids', 'Special Interest']"
 Dwight Schultz,"['Kids', 'Drama']"
Ido Port,['Drama']
 Alfred Molina,"['Comedy', 'Drama']"
 Gilya Stern,['Drama']
 Rami Heuberger,['Drama']
 Theodore Bikel,['Drama']
Jeff Bridges,"['Sports', 'Drama', 'Documentary', 'Animation', 'Adventure', 'Western', 'Kids', 'Special Interest']"
 Rachel McAdams,"['Kids', 'Animation']"
 Paul Rudd,"['Comedy', 'Drama', 'Action', 'Animation', 'Science Fiction', 'Kids', 'Romance']"
Bette Davis,"['Drama', 'Romance']"
 Herbert Marshall,"['Drama', 'Romance']"
 Teresa Wright,"['Western', 'Drama', 'Romance']"
Barry Paine,"['Documentary', 'Special Interest']"
Lee J. Cobb,"['Drama', 'Western', 'Suspense', 'Romance', 'International']"
 Roscoe Lee Browne,"['Suspense', 'Drama', 'Romance']"
 Anthony Zerbe,"['Suspense', 'Drama', 'Romance']"
 Lola Falana,"['Suspense', 'Drama', 'Romance']"
 Lee Majors,"['Suspense', 'Drama', 'Science Fiction', 'Romance']"
 Barbara Hershey,"['Suspense', 'Drama', 'Romance']"
 Yaphet Kotto,"['Suspense', 'Drama', 'Romance']"
 Dub Taylor,"['Suspense', 'Drama', 'Romance']"
 Chill Wills,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Music Videos and Concerts', 'Western', 'Arts', 'Suspense', 'Romance']"
 Ray Teal,"['Suspense', 'Drama', 'Romance']"
Lu Bai,"['Romance', 'Science Fiction']"
 Kai Xu,"['Drama', 'Science Fiction', 'Romance']"
 Xu Dai,"['Romance', 'Science Fiction']"
 Yan Xiao,"['Romance', 'Science Fiction']"
 Guanxiang Liu,"['Romance', 'Science Fiction']"
 Lu Mi,"['Romance', 'Science Fiction']"
 Zifeng Li,"['Romance', 'Science Fiction']"
 Hao Xiang,"['Romance', 'Science Fiction']"
 De Yang,"['Romance', 'Science Fiction']"
 Ye Ding,"['Romance', 'Science Fiction']"
Lloyd Daniels,"['Sports', 'Documentary']"
 Avery Johnson,"['Sports', 'Documentary']"
 Bobbito Garcia,"['Sports', 'Documentary']"
 David Robinson,"['Sports', 'Documentary']"
 Jerry Tarkanian,"['Sports', 'Documentary']"
Jo Hart,"['Suspense', 'Drama', 'Horror']"
 Aaron Jeffcoate,"['Suspense', 'Horror']"
 Lee Bane,"['Drama', 'Young Adult Audience', 'Action', 'Suspense', 'Horror']"
Vanessa Williams,"['Comedy', 'Drama', 'Action', 'Kids', 'Horror']"
 Noah Schnapp,['Kids']
 Mark Hamill,['Kids']
 Tia Carrere,['Kids']
 Mark Dacascos,"['Kids', 'Action', 'Adventure', 'Comedy']"
 Teilor Grubbs,['Kids']
 Kiefer O'Reilly,['Kids']
Alex Pettyfer,"['Comedy', 'Suspense', 'Drama', 'Historical']"
 Robert Wieckiewicz,"['Suspense', 'Drama']"
 Talulah Riley,"['Suspense', 'Drama']"
Matt Bomer,"['Historical', 'Drama']"
 Kelsey Grammer,"['Comedy', 'Historical', 'Drama']"
 Lily Collins,"['Historical', 'Drama']"
 Dominique McElligott,"['Action', 'Historical', 'Drama']"
 Enzo Cilenti,"['Suspense', 'Action', 'Historical', 'Drama']"
 Koen De Bouw,"['Suspense', 'Historical', 'Drama']"
 Mark O'Brien,"['Suspense', 'Historical', 'Drama']"
 Rosemarie DeWitt,"['Historical', 'Drama']"
Liz Arnold,['Documentary']
 Peter Arnold,['Documentary']
 Daniel Bennison,['Documentary']
 Jeff Bloking,['Documentary']
 Alec Canarri,['Documentary']
Tara Reid,"['Comedy', 'Young Adult Audience', 'Action', 'Science Fiction', 'Suspense', 'Horror']"
 Ian Ziering,"['Comedy', 'Action', 'Adventure', 'Science Fiction', 'Horror']"
 Cassie Scerbo,"['Comedy', 'Action', 'Science Fiction', 'Horror']"
 Vivica A. Fox,"['Drama', 'Action', 'Adventure', 'Science Fiction', 'Suspense', 'Horror']"
 Judah Friedlander,"['Comedy', 'Entertainment', 'and Culture', 'Action', 'Arts', 'Science Fiction', 'Special Interest']"
Jessie Buckley,"['Suspense', 'Historical', 'Drama', 'Military and War']"
 Jeremy Neumark Jones,"['Historical', 'Drama', 'Military and War']"
 Tom Glynn-Carney,"['Historical', 'Drama', 'Military and War']"
Kevin Kline,"['Comedy', 'Drama', 'Romance']"
Conseulo 'Chatita' Berrellez,['Documentary']
 Geneva Camarena,['Documentary']
 Jorge Godoy,['Documentary']
Howard Phillips,['Drama']
 Preston Foster,"['Action', 'Suspense', 'Drama']"
Chadwick Hopson,"['Suspense', 'Drama', 'Faith and Spirituality']"
 Alexis Johnson,"['Suspense', 'Drama', 'Faith and Spirituality']"
George C. Scott,"['Action', 'Military and War', 'Drama', 'Western']"
 Eva Marie Saint,"['Military and War', 'Drama']"
 Peter Banks,"['Military and War', 'Drama']"
 Daniel Benzali,"['Suspense', 'Action', 'Military and War', 'Drama']"
 Ron Berglas,"['Military and War', 'Drama']"
 Irina Brook,"['Military and War', 'Drama']"
 Ray Charleson,"['Military and War', 'Drama']"
 Nancy Crane,"['Military and War', 'Drama']"
 Frank Dux,"['Military and War', 'Drama']"
 Richard A. Dysart,"['Military and War', 'Drama']"
 Don Fellows,"['Military and War', 'Drama']"
 Alan Freitag,"['Military and War', 'Drama']"
 David Gilliam,"['Military and War', 'Drama']"
 Terry Gurry,"['Military and War', 'Drama']"
 Garrick Hagon,"['Suspense', 'Action', 'Military and War', 'Drama']"
 Murray Hamilton,"['Comedy', 'Action', 'Military and War', 'Drama']"
 Jeff Harding,"['Military and War', 'Drama']"
 Thomasine Heiner,"['Military and War', 'Drama']"
 Van Hinman,"['Military and War', 'Drama']"
 Lou Hirsch,"['Military and War', 'Drama']"
 Erika Hoffman,"['Military and War', 'Drama']"
 Sharon Holm,"['Military and War', 'Drama']"
 William Hope,"['Action', 'Military and War', 'Drama']"
 Horst Janson,"['Suspense', 'Military and War', 'Drama']"
 Errol John,"['Military and War', 'Drama']"
 Daniel Kash,"['Comedy', 'Drama', 'Action', 'Military and War', 'Suspense']"
 Ed Lauter,"['Drama', 'Action', 'Military and War', 'Western', 'Suspense']"
 Bradley Lavelle,"['Military and War', 'Drama']"
 Lesa Lockford,"['Military and War', 'Drama']"
 Amanda Mainard,"['Military and War', 'Drama']"
 Christopher Malcolm,"['Military and War', 'Drama']"
 Paul Maxwell,"['Military and War', 'Drama']"
 Paul Michael,"['Suspense', 'Military and War', 'Drama']"
 Michael John Paliotti,"['Military and War', 'Drama']"
 Oscar Quitak,"['Military and War', 'Drama']"
 Shane Rimmer,"['Animation', 'Military and War', 'Drama']"
 Devon Scott,"['Military and War', 'Drama']"
 Kathryn Leigh Scott,"['Military and War', 'Drama', 'Science Fiction']"
 Tony Sibbald,"['Military and War', 'Drama']"
 John Sterland,"['Military and War', 'Drama']"
 Catherine Strauss,"['Military and War', 'Drama']"
 Aaron Swartz,"['Military and War', 'Drama']"
 Bryan Torfeh,"['Military and War', 'Drama']"
 Trinity Boys Choir,"['Military and War', 'Drama']"
 Ian Tyler,"['Military and War', 'Drama']"
Mike Epps,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Faith and Spirituality', 'Young Adult Audience', 'Action', 'Arts', 'Kids', 'Suspense', 'Arthouse']"
 Jimmie Fails,"['Entertainment', 'Drama', 'and Culture', 'Arts', 'Arthouse']"
 Finn Wittrock,"['Entertainment', 'Drama', 'and Culture', 'Arts', 'Arthouse']"
 Danny Glover,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Documentary', 'Adventure', 'Arts', 'Suspense', 'Special Interest', 'Arthouse', 'Horror']"
 Rob Morgan,"['Entertainment', 'Drama', 'and Culture', 'Arts', 'Arthouse']"
 Tichina Arnold,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Arts', 'Arthouse']"
 Jonathan Majors,"['Entertainment', 'Drama', 'and Culture', 'Arts', 'Arthouse']"
Dr. Mark Fairchild,['Documentary']
Rita Hayworth,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Arts', 'Suspense', 'Romance']"
 Orson Welles,"['Suspense', 'Drama']"
 Everett Sloane,"['Suspense', 'Drama']"
 Glenn Anders,"['Suspense', 'Drama']"
 Ted de Corsia,"['Suspense', 'Drama']"
 Erskine Sanford,"['Comedy', 'Drama', 'Fantasy', 'Adventure', 'Suspense']"
 Harry Shannon,"['Suspense', 'Drama', 'Western']"
Jerry Lewis,"['Comedy', 'Documentary', 'Science Fiction']"
 Helen Traubel,['Comedy']
 Kathleen Freeman,['Comedy']
 Hope Holiday,['Comedy']
 Lynn Ross,['Comedy']
Michael Caine,"['Comedy', 'Drama', 'Action', 'Adventure', 'Suspense']"
 Charlie Cox,"['Suspense', 'Action', 'Adventure']"
 Michael Gambon,"['Comedy', 'Drama', 'Action', 'Animation', 'Adventure', 'Suspense', 'Horror']"
 Jim Broadbent,"['Suspense', 'Action', 'Adventure', 'Drama']"
 Ray Winstone,"['Comedy', 'Drama', 'Action', 'Adventure', 'Suspense']"
Zoe Kazan,"['Comedy', 'Drama', 'Romance']"
 Andrea Riseborough,"['Suspense', 'Drama', 'Romance']"
 Tahar Rahim,"['Action', 'Adventure', 'Drama', 'Romance']"
 Bill Nighy,"['Comedy', 'Drama', 'International', 'Romance', 'Arthouse']"
 Jay Baruchel,"['Drama', 'Action', 'Documentary', 'Suspense', 'Romance']"
 Caleb Landry Jones,"['Suspense', 'Drama', 'Horror', 'Romance']"
Pete Demeo,"['Documentary', 'Special Interest']"
Nat Wolff,"['Comedy', 'Drama', 'Fantasy', 'Action', 'Science Fiction', 'Suspense']"
 Alexander Skarsgård,"['Action', 'Suspense', 'Drama']"
"Ray ""Crash"" Corrigan","['Action', 'Western']"
" John ""Dusty"" King","['Action', 'Western']"
" Max ""Alibi"" Terhune","['Action', 'Western']"
 Edwin Brian,"['Action', 'Western']"
 Luana Walters,"['Comedy', 'Drama', 'Action', 'Western', 'Romance']"
 Al Bridge,"['Action', 'Western']"
 Glenn Strange,"['Action', 'Western']"
Sun Chien,"['Action', 'Drama']"
 Lo Meng,"['Comedy', 'Action', 'Drama']"
 Pan Ping-chang,"['Action', 'Drama']"
 Lu Feng,"['Action', 'Drama']"
 Chiang Sheng,"['Action', 'Drama']"
Danny Kaye,"['Comedy', 'Entertainment', 'Drama', 'and Culture', 'Action', 'Arts', 'Science Fiction', 'Kids']"
